temp,rain,wind_speed,wind_degree,wind_direction
19.9,0,1.2,0.5,N
19.8,0,0.7,306.5,NW
19,0,1.5,0.4,N
18.7,0,0,304.2,NW
18.8,0,0.3,3.5,N
19.1,0,1.8,14.2,NNE
20.6,0,1.4,27.7,NNE
22.7,0,1.1,58.6,ENE
24.8,0,1.5,54.7,NE
26.4,0,1.8,138.2,SE
27.3,0,2.1,84.4,E
28.9,0,3.2,109.9,ESE
29.1,0,2.6,115.4,ESE
28.8,0,2.4,132.2,SE
28.4,0,2,156.5,SSE
27.1,0,3.4,88.9,E
26.2,0,3.2,92.4,E
25.7,0,2.7,89.8,E
25.3,0,3.1,116.3,ESE
24.3,0,2.8,106.8,ESE
24,0,3,94.4,E
23.7,0,2.4,105,ESE
23.4,0,2.1,93.7,E
23.2,0,1.4,85.1,E
23,0,1.5,113.1,ESE
21.2,1.5,1.9,66,ENE
20.6,4,2.8,95.7,E
20.6,9,1.5,78.9,E
19.5,20.5,2.6,346.7,NNW
19.6,27.5,3,80.2,E
19.8,37.5,2.1,96.3,E
19.9,41.5,2.1,108.9,ESE
20.1,43.5,2.2,79.2,E
19.2,45,3.2,303.7,WNW
19.5,45.5,3.7,303.2,WNW
19.6,45.5,4,298.3,WNW
19.8,45.5,2.7,303.7,WNW
20.6,45.5,1.8,297.4,WNW
21.3,45.5,2.1,254.9,WSW
21.1,45.5,2.5,335.5,NNW
21,45.5,2.4,309.8,NW
21.1,45.5,1.7,303,WNW
21.1,45.5,1.4,305.3,NW
21.1,45.5,0.6,277.4,W
21.5,45.5,1.4,263.5,W
20.6,45.5,0.5,272.6,W
20.6,45.5,1.2,265.5,W
20.7,0,0.7,238.1,WSW
20,0,1.3,243.2,WSW
19.5,0,1.5,256.5,WSW
19.6,0,1.3,247.4,WSW
19.7,0,1.5,251.2,WSW
19.3,0,1.2,228.4,SW
19.8,0,1.4,248,WSW
22,0,1,160.7,SSE
23.6,0,1.9,293.2,WNW
23.9,0,1.5,338.5,NNW
25.3,0,2.3,348.5,NNW
27,0,1.8,335.9,NNW
27.7,0,2.4,328.4,NNW
29.1,0,2.9,303.3,WNW
29.5,0,2.6,297.4,WNW
28.8,0,3.2,331.5,NNW
28.2,0,3.1,330.6,NNW
26.9,0,2.2,325.1,NW
25.7,0,2.7,318.4,NW
24.6,0,2,262.6,W
24.2,0,4.1,277.1,W
22.9,0,3,287.1,WNW
21.9,0,2.7,320.7,NW
21.1,0,0.9,9.6,N
20.1,0,2.3,288.7,WNW
20.4,0,1.9,260,W
19.5,0,1.1,247.5,WSW
18.6,0,2.1,255.2,WSW
17.8,0,2.1,263.5,W
17.6,0,1.7,236.2,SW
18.5,0,1.9,261.2,W
20.5,0,1.2,253.2,WSW
23.3,0,1.2,236.3,WSW
23.7,0,3.2,315.8,NW
24.9,0,2.4,292.3,WNW
25.4,0,2.2,337.7,NNW
26,0,3,323,NW
27,0,3.1,327.3,NNW
27.3,0,2.7,313.5,NW
27.9,0,2.4,314.7,NW
27.2,0,1.5,339.2,NNW
25.4,0,1.7,337.8,NNW
23.4,0,1,320.2,NW
22.6,0,2.1,8.8,N
21.6,0,3.3,83,E
20.9,0,2.9,102.2,ESE
20.2,0,2.8,84.1,E
19.9,0,2,59,ENE
19.6,0,2.1,80.3,E
18,0,1.7,9.3,N
17.5,0,2.1,356.9,N
16.2,0,0.8,334.7,NNW
15.9,0,0.8,344.8,NNW
15.7,0,0.9,335.3,NNW
17.1,0,0.9,236.4,WSW
19.4,0,0.3,239,WSW
21.4,0,1,38.4,NE
23.2,0,2,355.5,N
25.4,0,3.2,103.1,ESE
26.8,0,3.8,119.9,ESE
28.2,0,2.7,104,ESE
28.3,0,2.5,73.2,ENE
26.9,0,3.4,103.9,ESE
27.2,0,3.6,90.8,E
26.2,0,4,92,E
24.9,0,4.4,95.1,E
23.4,0,3.2,73.1,ENE
22.6,0,3,84.1,E
21.8,0,3.1,89.2,E
21.2,0,3.4,89.5,E
20.3,0,2.7,80.9,E
20.2,0,2.3,93.4,E
19.8,0,1.9,85.6,E
18.7,0,1.6,8.6,N
18.6,0,2.4,13.7,NNE
18.4,0,2.1,3.8,N
17.6,0,0.9,359.3,N
18.4,0,1.8,6.6,N
19,0,2,29.4,NNE
20.6,0,1.4,50.3,NE
22.6,0,4.8,70.7,ENE
24.4,0,5.8,75.9,ENE
23.8,0,5.5,86.7,E
24.7,0,6.9,69.4,ENE
25.2,0,5.3,92.9,E
25.1,0,5.2,56.3,ENE
24,0,6.1,62.4,ENE
23.6,0,5.1,69.8,ENE
22.8,0,5.6,65.9,ENE
21.6,0,5.9,73.2,ENE
20.9,0,5,54.9,NE
20.7,0,4.8,48.5,NE
19.9,0,2.2,28.8,NNE
20.2,0,3.3,19.7,NNE
19.7,0,2.7,357.7,N
19.4,0,3,359.3,N
19.3,0,2.7,0.9,N
18.9,0,2.9,355.6,N
18.7,0,3.2,2.4,N
18.6,0,2.6,2.8,N
18.6,0,2.4,7.7,N
18.7,0,3,4,N
19.1,0,2.8,4.9,N
20,0,2.2,12.1,NNE
21.7,0,3.8,70.7,ENE
23,0,4.5,62.2,ENE
24.3,0,5.9,75.6,ENE
25.4,0,4.9,79.2,E
24.5,0,5.3,76.7,ENE
24.1,0,6.1,78.1,ENE
23.7,0,4.3,75.4,ENE
23.1,0,4.6,90.4,E
22.8,0,4,79.1,E
22.6,0,4.5,78.8,E
22.3,0,4.4,46.1,NE
22.1,0,2.5,48.2,NE
21.8,0,1.8,353.5,N
21.3,0,2.9,346.3,NNW
21,0,2.6,8.3,N
20.2,0,2.3,315.6,NW
20.4,0,1.3,21.1,NNE
20.9,0,1.9,8.9,N
20.2,0,1.3,294.6,WNW
19.9,0,1.6,317.2,NW
20.5,0,1,40.3,NE
20.4,0,1.1,291,WNW
20.5,0,0.7,248,WSW
21.1,0,1,319.3,NW
21.9,0,1.8,8.3,N
22.8,0,2.3,351.3,N
23.1,0,4.4,348.6,NNW
23.4,0,4.7,357.8,N
25.2,0,4.7,6,N
25.2,0,5.6,15.5,NNE
24.7,0,5.4,14.9,NNE
24.5,0,5.2,26.4,NNE
24.7,0,3.1,21.3,NNE
24.7,0,2.9,27.6,NNE
23.2,0,1.4,329.5,NNW
22.7,0,2,299.3,WNW
22.8,0,3.2,354.1,N
22,0,2.5,326.4,NNW
20.8,0,0.8,329.2,NNW
19.9,0,1,318.4,NW
19.1,0,0.8,257,WSW
17.4,0,0.9,351.6,N
17.2,0,0.8,343.4,NNW
16.8,0,1.3,354.8,N
16.6,0,0.1,353,N
16.5,0,0.5,339,NNW
18.3,0,0.1,218.5,SW
19.5,0,1.3,267.1,W
21.4,0,1.8,240.3,WSW
23.5,0,1.9,232.3,SW
25.4,0,2.2,237.5,WSW
25.6,0,1.8,281.3,WNW
27.1,0,2,334.4,NNW
27.4,0,2.5,209.8,SSW
28.1,0,2.9,253.6,WSW
27.9,0,1.5,251.3,WSW
27.5,0,1.5,293.7,WNW
25.5,0,2.3,320.3,NW
24.2,0,2.6,290.9,WNW
23.2,0,1.2,253.7,WSW
22.1,0,1.7,245.9,WSW
21.5,0,1.9,257.3,WSW
20.9,0,2,238.1,WSW
19.2,0,0.8,172.6,S
17.5,0,0.3,12.8,NNE
16.4,0,0.8,343.8,NNW
15.9,0,0.8,261.4,W
16.3,0,0.6,279.7,W
15.8,0,0.6,319.5,NW
15.9,0,0.1,344.6,NNW
16.5,0,0.5,358.9,N
18.9,0,0,50.2,NE
20.8,0,1.1,227.6,SW
23.1,0,1.3,257.8,WSW
24.9,0,1.7,238.9,WSW
27,0,2.1,237.4,WSW
27.3,0,2.8,255.9,WSW
27.7,0,2.2,193.4,SSW
28.7,0,1.4,226.8,SW
27.9,0,2.5,195.3,SSW
27.4,0,2.2,242.7,WSW
26.7,0,2.5,206.9,SSW
25.8,0,2.3,220.7,SW
25.5,0,2.3,226.9,SW
24.6,0,2.5,239.5,WSW
24.3,0,1.5,250.9,WSW
24.1,0,2.4,246.4,WSW
23.7,0,2.6,250.3,WSW
23.7,0,2.5,247.9,WSW
23.6,0,2.1,240.7,WSW
22.8,0,2.1,258.1,WSW
22.5,0,1.8,255.1,WSW
22,0,2.9,281.7,WNW
21.4,0,2.4,306.6,NW
21.8,0,1.8,2,N
22.3,0,2,8.4,N
22.6,0,1.8,270.8,W
23.7,0,2,291.1,WNW
23.4,0,1.7,342,NNW
22.2,0,4.5,323.3,NW
23.4,0,2.2,332.8,NNW
24.6,0,1.2,355.3,N
24.7,0,2.3,315,NW
24.9,0,1.8,324,NW
24.3,0,2.3,341.9,NNW
22,0,0.9,304.3,NW
20.4,0,0.4,281.9,WNW
19.1,0,0.9,354.1,N
17.9,0,0.8,15.9,NNE
17.4,0,0.7,326.2,NW
15.9,0,1.8,354.4,N
15.6,0,1,304.5,NW
14.6,0,0.8,343.6,NNW
14.5,0,0.6,291.2,WNW
13.5,0,0.4,295.7,WNW
12.6,0,1.3,335.9,NNW
13.1,0,0.9,341.7,NNW
12.8,0,0.7,332.8,NNW
14,0,1.3,24.6,NNE
16.3,0,0.8,33,NNE
18.9,0,0.6,117.5,ESE
21.3,0,1.5,352.2,N
23.5,0,1.1,317.2,NW
24.9,0,1.3,231.5,SW
24.9,0,2.4,257.7,WSW
25.3,0,2,349.8,N
24.9,0,1.2,292.7,WNW
25.3,0,2.3,338.9,NNW
26.1,0,1.6,269.1,W
23.8,0,2,283.8,WNW
22.8,0,0.9,265.6,W
21.7,0,0.9,6.2,N
21.3,0,2.5,118.1,ESE
19.9,0,0.1,22.5,NNE
19.4,0,0.9,38.4,NE
18.6,0,0.5,42.8,NE
17.9,0,1.7,5.1,N
17.8,0,1.9,353.2,N
16.4,0,1.2,342.1,NNW
16.7,0,1.2,350.8,N
16.2,0,1.1,341.5,NNW
15.7,0,0.9,352.4,N
16.2,0,1.4,357.4,N
18.5,0,0.6,153.6,SSE
19.6,0,1.3,245,WSW
21.2,0,1.6,336.1,NNW
22.8,0,1,96.6,E
25.2,0,2.4,351.8,N
26.3,0,1.3,75.1,ENE
26,0,2.1,339,NNW
26.9,0,1.7,201.5,SSW
27,0,1.4,209.1,SSW
26.3,0,2.1,329.7,NNW
24.4,0,1.4,307.2,NW
22.9,0,1.5,323.2,NW
21.7,0,1.1,29.9,NNE
21.7,0,1.4,238.8,WSW
20.8,0,1.6,247.6,WSW
19.1,0,0.5,277.3,W
18.4,0,0.8,281.7,WNW
18.4,0,1.4,234.7,SW
17.9,0,1.8,242,WSW
17.1,0,0.2,301.4,WNW
16.3,0,0.9,351.8,N
16.3,0,0.3,335,NNW
16.5,0,0.5,332.4,NNW
17.2,0,1.1,233,SW
18.2,0,1.5,219.8,SW
19.6,0,1.7,227.2,SW
22,0,1.7,312.6,NW
23.6,0,1,286.9,WNW
25.2,0,2,297.3,WNW
25.4,0,1.6,200.5,SSW
27.1,0,1.3,290.9,WNW
26.1,0,2.2,263.5,W
26.9,0,1.7,329.6,NNW
26.6,0,1.7,271.5,W
24.9,0,1.7,262.3,W
24.1,0,1.5,243,WSW
22.3,0,0.9,327.9,NNW
21.6,0,1.4,242.9,WSW
20.9,0,1.6,248.3,WSW
20.3,0,2,240.5,WSW
18.9,0,0.8,233.1,SW
17.7,0,0.7,350.4,N
17.7,0,0.8,326.3,NNW
17.2,0,0,0,N
17,0,0.6,227.5,SW
16,0,0.9,274.6,W
15.9,0,0.8,300.4,WNW
16.5,0,1.7,357.9,N
18.9,0,0.1,92.8,E
20.4,0,1.2,156.2,SSE
22.8,0,1.5,232.5,SW
25.1,0,1.6,0.6,N
26.5,0,2.1,250.1,WSW
27.5,0,1.6,23.1,NNE
28.2,0,2.6,357.2,N
27.4,0,2.4,345.8,NNW
27.4,0,2.3,347.8,NNW
27.6,0,1.3,326.6,NNW
26,0,1.5,302.2,WNW
24.6,0,1.2,322.7,NW
23.9,0,0.7,310.3,NW
22.3,0,1.5,342,NNW
23.2,0,0.7,217.3,SW
21.4,0,0.4,344.9,NNW
22.1,0,1.7,233.7,SW
21.4,0,1.8,253.5,WSW
20.5,0,0.6,15.6,NNE
19.1,0,0.4,340.3,NNW
19.5,0,1.4,249.2,WSW
18.6,0,0.9,6.1,N
18.2,0,0.1,33.7,NNE
19,0,0.1,280.5,W
21,0,0.4,192.6,SSW
22.5,0,1.7,207.1,SSW
24.5,0,1.6,143.9,SE
26.2,0,2.1,6.9,N
27.8,0,1.6,123.1,ESE
28.5,0,3.2,116.3,ESE
29.3,0,2.8,83.1,E
29.4,0,3.3,122,ESE
29.2,0,4,64.7,ENE
27.6,0,3.5,85,E
25.7,0,4.6,83.4,E
24,0,5,91.7,E
23.1,0,4.1,79.6,E
22.5,0,3.6,89.1,E
22.1,0,2.5,86.4,E
22,0,2.7,87.5,E
21.3,0,2.7,81.5,E
20.5,0,1.5,96,E
19.9,0,1.8,67.3,ENE
19.9,0,2.7,72.1,ENE
18.7,0,2.5,359,N
18.1,0,1.9,355.5,N
17.8,0,2.1,352.9,N
17.5,0,1.3,342.2,NNW
18.9,0,2.3,358.1,N
22.1,0,1.7,65.8,ENE
23.9,0,2.6,84,E
25.6,0,2.9,67.7,ENE
27.2,0,1.4,117.7,ESE
28.4,0,1.6,324.9,NW
27.9,0,1.3,209.4,SSW
28.9,0,1.5,355.4,N
28.8,0,0.8,245.2,WSW
28.3,0,1.2,282.9,WNW
27,0,1.4,237.6,WSW
26,0,2.1,115.1,ESE
24.8,0,2.1,87.6,E
23.9,0,2.2,98.8,E
23,0,1.8,119.1,ESE
22.8,0,1.7,75,ENE
22.4,0,1.3,66,ENE
22.2,0,1.8,82.9,E
21.9,0,2,75.5,ENE
20.8,0,2.3,86.3,E
18.4,6,1.1,169.3,S
18.3,13,2.5,57.5,ENE
16.9,20,2.9,91.9,E
16.9,35,2.2,16.9,NNE
16.3,46,2.3,344.9,NNW
16.7,52,1.7,6.4,N
16.9,55.5,1.3,347.8,NNW
17,58,1.7,339.7,NNW
17.3,60,1.5,304.7,NW
18,61.5,1.6,293.7,WNW
18.5,62,1.3,315.1,NW
18.7,62,2,286.3,WNW
19,62,1.2,312.9,NW
19.2,62,2.4,318,NW
19.3,62,2,351.5,N
19.3,62,1.4,339.8,NNW
18.3,62.5,1.5,324.4,NW
18.3,62.5,0.9,339.7,NNW
18,63,1.3,300,WNW
17.9,63,0.5,269.5,W
17.9,63,1.1,303.1,WNW
17.9,0,0.6,274.2,W
17.5,0,0.6,268.9,W
18,0,0.9,281,W
17.6,0,0,0,N
18.2,0,1,237.8,WSW
18,0,1.2,241.5,WSW
18.2,0,1.1,259.7,W
19.1,0,0,0,N
19.9,0,1.1,330.7,NNW
20.6,0,3.7,104.4,ESE
22.7,0,2.8,93.9,E
24.4,0,1,36.5,NE
25.5,0,1.8,333.2,NNW
24.9,0,1.1,288.6,WNW
25.5,0,1.7,255.5,WSW
26.3,0,2.5,298.6,WNW
24.6,0,1.1,355.6,N
22.8,0,3.6,283.7,WNW
21.6,0,2.9,277.7,W
20.4,0,2.9,296.5,WNW
19.3,0,1.7,266,W
18.2,0,2.5,276.4,W
17.8,0,4,285,WNW
16.5,0,1.8,279.7,W
16.1,0,1.9,281.4,WNW
15.9,0,1.1,226.2,SW
15,0,0.9,320,NW
15.3,0,3.2,339.2,NNW
14.4,0,2.9,304.5,NW
13.8,0,1.8,293.3,WNW
14.5,0,2.4,292.8,WNW
15.6,0,2.1,252.2,WSW
16.7,0,2.8,334.2,NNW
18.1,0,3.9,339,NNW
18.6,0,3,321,NW
19.7,0,3.1,288.7,WNW
20.2,0,2.7,329.9,NNW
21,0,2.4,305,NW
21.2,0,1.8,326.5,NNW
21.4,0,1.5,326.3,NNW
20,0,2.1,334.4,NNW
18.6,0,1.4,327.5,NNW
18.2,0,1.5,258.8,W
16.1,0,0.9,323.8,NW
16,0,0.7,290,WNW
15.3,0,0.6,326.3,NNW
14.2,0,0.8,340.4,NNW
13.2,0,0.6,325.6,NW
12.5,0,0.4,312,NW
11.5,0,0.6,338.3,NNW
10.5,0,0.9,353.2,N
10.5,0,0.8,321.4,NW
9.9,0,0.5,328.8,NNW
9.2,0,0.8,345.2,NNW
10.4,0,0.9,18.2,NNE
13,0,0.4,63.2,ENE
15.2,0,1,118.8,ESE
18,0,1.7,31.6,NNE
21.5,0,0.5,87.8,E
23,0,2.1,280.6,W
24,0,2.4,268,W
24.6,0,2.3,313.8,NW
25.6,0,1.3,299,WNW
25.6,0,1.4,283.2,WNW
25,0,0.8,262.1,W
22.3,0,0.8,267.7,W
21,0,1.2,233.8,SW
19.1,0,1.1,276.5,W
17.6,0,0.6,340.6,NNW
16.6,0,1.2,260.8,W
16,0,0.4,5.3,N
