temp,rain,wind_speed,wind_degree,wind_direction
-0.5,0,2.5,12.1,NNE
-0.9,0,2.1,9.8,N
-1.6,0,1.6,311.1,NW
-1.2,0,2,258.8,W
-1.6,0,1.6,115.1,ESE
-1.6,0,4.8,353.9,N
-2,0,4.1,344,NNW
-3.1,0,2,6,N
-3.7,0,1.4,156.7,SSE
-3.6,0,2.8,223,SW
-4.1,0,3.1,231.5,SW
-4.3,0,5.8,265.1,W
-4.1,0,5.2,267.1,W
-3.1,0,1.6,247.7,WSW
-1.9,0,2.4,269.1,W
-0.6,0,3.5,265.4,W
0.9,0,2,322,NW
1.3,0,2.7,275,W
1.4,0,3.3,343.3,NNW
1.8,0,2.8,305.6,NW
1.3,0,4.8,355.2,N
0.5,0,3.3,1.1,N
-0.1,0,2.4,19.4,NNE
-1.3,0,1,317.7,NW
-1.3,0,1.7,330.3,NNW
-2,0,1,351,N
-2.8,0,0.4,342.7,NNW
-3,0,1.1,268,W
-4.3,0,0.7,327.7,NNW
-4.9,0,0.9,347.3,NNW
-3.7,0,1.6,251.8,WSW
-4.8,0,2.2,1.2,N
-4.5,0,0.6,316.5,NW
-4.3,0,0.8,32.2,NNE
-3.8,0,1,278.4,W
-3.2,0,0.9,25.2,NNE
-2.3,0,0.5,268.7,W
-1.3,0,0.8,345.1,NNW
0,0,0.9,2,N
2.3,0,1.5,229,SW
3.3,0,2.4,259,W
4.8,0,2.6,258.9,W
5.9,0,2.3,264.9,W
7,0,1.2,244.1,WSW
6.7,0,1.1,246.3,WSW
5.7,0,1.6,224.7,SW
4.9,0,1.3,205.9,SSW
4.3,0,1.4,255.3,WSW
3.7,0,0.5,271.8,W
1.9,0,2.2,350.8,N
0.8,0,1.2,341.5,NNW
0.5,0,1.4,350.7,N
0.3,0,0.9,10.1,N
-0.5,0,0.9,302.6,WNW
0.1,0,1,357.5,N
-0.5,0,1.2,356.9,N
-0.6,0,1.1,352.9,N
-1.4,0,1.2,103.6,ESE
-0.7,0,0.5,329.4,NNW
-0.4,0,1.8,340.4,NNW
0.7,0,0.8,217.5,SW
1.6,0,1.1,220,SW
2,0,2.1,233.3,SW
3.1,0,1.7,256.2,WSW
4.1,0,1,223.9,SW
5.3,0,1.8,168.4,SSE
6.8,0,1.4,152.3,SSE
7.8,0,1,287.3,WNW
7.1,0,1.4,302.9,WNW
6.2,0,2.7,338.4,NNW
5.5,0,2.3,321.3,NW
5.2,0,4.1,320.5,NW
4.2,0,4,335.9,NNW
2.6,0,2.4,295.7,WNW
2.1,0,0.8,275.3,W
1.6,0,2.6,258.1,WSW
1.2,0,1.9,259.1,W
0.9,0,4.2,350.7,N
-0.2,0,2.7,10,N
-0.8,0,2.5,232.7,SW
-1.3,0,2.2,17.7,NNE
-2.5,0,2.4,296.3,WNW
-2.6,0,3.5,288,WNW
-2.9,0,3.3,269.3,W
-3.2,0,2.3,286.6,WNW
-2.6,0,3.1,277.4,W
-1.2,0,2.8,337.1,NNW
-0.2,0,1.9,325,NW
0.5,0,4.5,358.2,N
1,0,4.6,348.8,N
1.9,0,3.7,353.2,N
1.8,0,4.4,349.5,N
1.8,0,3.1,349.2,N
1,0,3.9,332.5,NNW
0.3,0,3.5,319.8,NW
0.1,0,2.5,345.3,NNW
-0.6,0,2,331.9,NNW
-1.1,0,3,261.7,W
-1.4,0,1.8,260.4,W
-1.9,0,2.5,260.6,W
-1.6,0,2.4,265.4,W
-2.2,0,1.1,251,WSW
-2.4,0,1.6,251.4,WSW
-3.4,0,0.6,307.9,NW
-2.5,0,1.4,249.1,WSW
-2.7,0,1,226,SW
-2.3,0,0.8,262.9,W
-2,0,1.3,232.7,SW
-1.6,0,1.5,259.6,W
0.1,0,1.3,237.3,WSW
1.1,0,1.4,221.7,SW
2.6,0,2.1,258.6,WSW
5.2,0,1.1,330.6,NNW
6.4,0,2,262.1,W
6,0,1.7,273.2,W
6.7,0,1.7,267.2,W
6,0,1.5,273.2,W
5.2,0,2.6,330.9,NNW
4.4,0,2.7,309.5,NW
3.6,0,0.2,288.3,WNW
3.7,0,0.5,315.9,NW
3.5,0,0.7,281.2,W
3.3,0,1.2,225.7,SW
2.2,0,1,345.6,NNW
2.5,0,1.6,348,NNW
1.6,0,0.3,217.9,SW
0.8,0,0.2,63.1,ENE
1.1,0,0.9,0.1,N
1,0,2,4.9,N
1.2,0,1.4,243.1,WSW
0.5,0,0.7,9.6,N
0.8,0,0.3,343,NNW
1.2,0,1.1,4.8,N
2,0,0.9,247.3,WSW
3.9,0,0.5,267.4,W
3.9,0,0.9,213.6,SSW
6.2,0,1.9,236.3,WSW
9,0,1.7,248.6,WSW
9.7,0,3.6,253.7,WSW
8.8,0,2.6,268.3,W
8.7,0,2.6,272.1,W
7.9,0,3.1,270.6,W
7.5,0,2.8,264.6,W
7.4,0,4,254.8,WSW
6.6,0,2.2,261.9,W
6.8,0,3.1,260.2,W
5.9,0,3.3,277.2,W
4.5,0,3.2,351.5,N
2.6,0,5.4,338.6,NNW
2.2,0,6,338.9,NNW
1,0,5.2,343.5,NNW
0.5,0,3.5,275.1,W
-0.5,0,2.5,237.9,WSW
-1.1,0,3.5,344.9,NNW
-1.6,0,3.1,352.9,N
-2.6,0,2.1,32.9,NNE
-2.2,0,1,18.4,NNE
-1.2,0,1.2,299.5,WNW
-0.1,0,2.8,293.3,WNW
0.6,0,2.7,254,WSW
1.8,0,3.7,299.3,WNW
0.4,0,5.8,356.6,N
0.4,0,2.6,299.1,WNW
-0.1,0,3.8,278.7,W
-1.5,0,4.1,357.5,N
-2.6,0,2.5,243.1,WSW
-3,0,3,274,W
-3.3,0,3,297.9,WNW
-3.9,0,1.8,350.5,N
-4.8,0,1.5,247.7,WSW
-4.7,0,1.4,324.1,NW
-5.2,0,4.9,353.5,N
-6,0,2.1,30.5,NNE
-5.9,0,2.8,6.3,N
-6.3,0,1.8,21.3,NNE
-6.8,0,1.8,199.2,SSW
-7.4,0,1.5,145.5,SE
-7.6,0,2.2,343.1,NNW
-7.9,0,2,331.1,NNW
-8.1,0,2.4,347.1,NNW
-8.1,0,0.7,7.5,N
-7,0,2.2,261.5,W
-5.5,0,3.4,290.6,WNW
-4.4,0,2.9,344.8,NNW
-2.6,0,2.9,339.9,NNW
-3.1,0,5.9,352.1,N
-2.3,0,5.6,357.4,N
-1.9,0,4.4,350.6,N
-2.4,0,5.2,345.6,NNW
-2.9,0,4.2,2.6,N
-3.7,0,2.6,2.3,N
-4.3,0,1.8,251.1,WSW
-4.6,0,2.2,263.9,W
-4.8,0,3.1,317,NW
-5.4,0,2.5,277.4,W
-5.9,0,1.4,28,NNE
-6,0,1.2,359.9,N
-6.1,0,1.5,325.1,NW
-6.4,0,1.6,292.5,WNW
-7.1,0,1.8,283.7,WNW
-7.1,0,2.6,304.5,NW
-8,0,1.6,323.7,NW
-8.8,0,0.5,91.1,E
-8.4,0,0.9,4.3,N
-6.8,0,1.9,273.1,W
-5.5,0,1.8,317.2,NW
-3.5,0,1.5,325.5,NW
-1.7,0,1.7,278.6,W
-1,0,3.4,6.5,N
-0.2,0,3.5,333.2,NNW
1.8,0,1.9,333.6,NNW
1,0,4.2,4.1,N
0.5,0,3,344.4,NNW
-0.5,0,2.1,322.6,NW
-1.4,0,1.3,151.8,SSE
-2.8,0,1.2,157.1,SSE
-2.6,0,1.7,276.4,W
-2.7,0,2.1,283.5,WNW
-3.7,0,1.4,271.3,W
-3.7,0,2.8,294.4,WNW
-4.1,0,2.5,278.4,W
-5.6,0,0.9,21.6,NNE
-6.3,0,0.1,324.4,NW
-7.7,0,1.2,354.3,N
-7.7,0,1.5,349.4,N
-7.1,0,1.1,279.2,W
-8.1,0,0.6,332.7,NNW
-8.1,0,0.6,288.8,WNW
-8.5,0,0.6,356.3,N
-6.1,0,1.6,25,NNE
-3.5,0,0.6,189.4,S
-2.4,0,1.3,184.6,S
0.6,0,1.3,106,ESE
0.2,0,1,204.4,SSW
2.5,0,2.1,176.9,S
2.6,0,1.5,234,SW
2.5,0,1.1,239,WSW
1.7,0,0.6,278.6,W
1.1,0,0.6,270.5,W
0.8,0,0.8,308.1,NW
-0.3,0,1,319.4,NW
-1,0,0.8,260.7,W
-0.8,0,1.2,259.6,W
-1.3,0,0.9,233.6,SW
-1.7,0,1.2,235.6,SW
-2.3,0,1.1,232,SW
-3.5,0,0.3,303.5,WNW
-4.2,0,0.8,235.2,SW
-4.8,0,0.9,245.2,WSW
-5.1,0,0.6,246.5,WSW
-4.9,0,1.1,230.9,SW
-5.3,0,0.8,266.2,W
-4.6,0,1.3,224.9,SW
-3.4,0,0.8,86.4,E
-0.9,0,1.4,215.5,SW
1.9,0,1.5,218.2,SW
4,0,1.7,198,SSW
5.4,0,2.9,355.1,N
5.6,0,3.4,342.9,NNW
6,0,3.4,337,NNW
5.1,0,3.5,348.1,NNW
4.5,0,2.7,353.5,N
2.9,0,1,34.6,NE
3,0,0.8,334.7,NNW
2.1,0,1.2,262.6,W
2,0,1.5,252.4,WSW
0.9,0,1.1,351,N
1.5,0,0.5,336.2,NNW
1.4,0,1.4,298,WNW
1.8,0,0.9,270.2,W
2,0,1.7,226,SW
2.6,0,1,256.1,WSW
2.7,0,1.4,5,N
2.2,0,4.3,348.6,NNW
1.2,0,5,338.5,NNW
0.6,0,3.6,336,NNW
0.1,0,3,346.4,NNW
0.6,0,1.6,115.8,ESE
0.8,0,5.2,348,NNW
0.5,0,3.3,266.2,W
0.5,0,1.7,226.1,SW
1.6,0,3.5,302,WNW
2.1,0,2.8,261.9,W
0.9,0,5,0.9,N
0.6,0,2.9,0.8,N
-0.9,0,2.1,283.6,WNW
-1.7,0,2,310.5,NW
-2.5,0,1.8,274,W
-3,0,1.3,153,SSE
-3.6,0,1.7,243.2,WSW
-4,0,2,59.2,ENE
-4,0,3.2,345.2,NNW
-4.3,0,4.1,337.9,NNW
-5.3,0,2.1,350.9,N
-5.6,0,1.3,84.6,E
-6,0,1.6,255,WSW
-6,0,4.1,270,W
-6.8,0,1.2,157.2,SSE
-7.3,0,0.9,147,SSE
-7.4,0,1.6,277.9,W
-6.6,0,1.7,253.1,WSW
-5.4,0,1.8,225.5,SW
-4.3,0,3.1,247.6,WSW
-3.4,0,3.1,303.4,WNW
-2.3,0,4.3,12.4,NNE
-1,0,3.2,313,NW
-0.2,0,3.6,326,NW
0.7,0,1.8,357.1,N
0.2,0,3.2,10,N
-1.4,0,1.6,49.4,NE
-2.2,0,1,82,E
-1.6,0,1.6,335.8,NNW
-2.3,0,1.6,324.2,NW
-2.6,0,2.4,317.5,NW
-2.9,0,1.3,142.2,SE
-2.9,0,2.8,340.2,NNW
-4.3,0,1.4,316.8,NW
-4.4,0,2.1,297,WNW
-5.3,0,0.7,279.4,W
-6.5,0,0.9,335.7,NNW
-4.9,0,2,245.4,WSW
-7.2,0,0.5,352.9,N
-5.8,0,1.1,260.1,W
-5.8,0,0.6,126.6,SE
-5.8,0,1.1,229.3,SW
-4.2,0,1.6,226.2,SW
-1.6,0,0.9,259.4,W
0.2,0,2.2,264,W
3.1,0,1.6,255.6,WSW
5.9,0,2.1,247,WSW
5.6,0,2.3,242.1,WSW
6.5,0,2,209.7,SSW
6.4,0,2.7,264.1,W
5.4,0,2.8,271,W
4.2,0,1.7,257.6,WSW
4,0,1.8,249.5,WSW
3.8,0,1.1,248.8,WSW
3.4,0,1.9,260.6,W
3.2,0,2.4,260.4,W
2.9,0,2.2,261.6,W
2.7,0,1.5,246.4,WSW
2.2,0,1.7,252.4,WSW
1.7,0,1.3,255.2,WSW
2.6,0,3.5,312.7,NW
1.7,0,4,347.4,NNW
2,0,3.5,251.9,WSW
0.9,0,1.8,249.8,WSW
0.3,0,1.1,160.2,SSE
-0.9,0,0.7,318.5,NW
1,0,1.3,49.4,NE
1.3,0,2.8,15.3,NNE
2.3,0,2.5,297.8,WNW
1.4,0,5.1,349.3,N
2.1,0,5.2,1,N
1.8,0,5.1,354.9,N
2,0,4.5,349.3,N
1.4,0,3.6,331.5,NNW
0.3,0,2.9,333.9,NNW
-0.8,0,3.9,290.6,WNW
-1.1,0,2.7,329.2,NNW
-2.1,0,1.8,316.9,NW
-2.7,0,2.5,287.3,WNW
-3.6,0,1.1,11.4,NNE
-3.8,0,1.6,295.9,WNW
-4.1,0,2.6,303.4,WNW
-4.5,0,1.6,314.4,NW
-5.2,0,1.1,237,WSW
-3.9,0,1.7,348.2,NNW
-4.8,0,0.9,322,NW
-4.6,0,2.2,301.2,WNW
-5.1,0,0.5,325,NW
-4.7,0,1.4,275.8,W
-4.3,0,0.5,136.8,SE
-2.1,0,0.9,283.3,WNW
-0.8,0,1.2,317.2,NW
-0.2,0,1.9,225.8,SW
2,0,1.5,289.1,WNW
3.3,0,1.9,234.9,SW
4.1,0,2.3,322.8,NW
4.3,0,1.7,309.8,NW
4.9,0,0.2,155.2,SSE
2.8,0,1.2,315.6,NW
2.1,0,1.1,338.6,NNW
2.5,0,2,231.7,SW
1.2,0,0.9,339.4,NNW
0.6,0,0.9,290.6,WNW
-1.3,0,0.9,351.7,N
-1.2,0,1.6,9.4,N
-1.6,0,0.4,295.2,WNW
-2.1,0,0.5,352.7,N
-1.2,0,1.4,228.2,SW
-1.7,0,0.3,315,NW
-2,0,0.9,242.5,WSW
-3.2,0,1.1,255.1,WSW
-2.8,0,2.4,237.7,WSW
-2.7,0,2.9,236.4,WSW
-2.1,0,1.2,247.6,WSW
-0.2,0,1.2,188.1,S
2,0,1.8,227.7,SW
3.5,0,1,233.1,SW
5,0,2.4,275.8,W
6.1,0,2.7,279.9,W
6.8,0,2.4,332.8,NNW
6.9,0,4,353.8,N
6,0,3.1,341.5,NNW
4.6,0,3.9,329.2,NNW
3.1,0,2.9,296.6,WNW
2.8,0,3.2,350.9,N
1.6,0,3,306.4,NW
1.1,0,1.4,213,SSW
0.6,0,1.5,248.3,WSW
-0.3,0,1.6,271.4,W
-0.2,0,1.6,263.1,W
-2.1,0,0.3,306.5,NW
-3.1,0,0.6,0.5,N
-2.2,0,0.7,200.6,SSW
-2.6,0,1.2,230.1,SW
-3.1,0,1,253.5,WSW
-3.3,0,1,226.2,SW
-3.4,0,1.7,237.1,WSW
-2.7,0,2.9,223.9,SW
-1.4,0,1.4,209.9,SSW
0.7,0,2.6,233,SW
3.6,0,1.9,233.7,SW
6.1,0,1.5,242.4,WSW
7.1,0,1.7,343.4,NNW
8.7,0,1.2,242.4,WSW
8.4,0,1.5,218.8,SW
8.3,0,0.9,216,SW
7.2,0,1.3,257.6,WSW
6.2,0,1.7,285.4,WNW
5.2,0,1.9,223.6,SW
4.9,0,2,251.9,WSW
2.9,0,0.3,220.3,SW
1.9,0,2,253.3,WSW
0.6,0,0.5,289.1,WNW
0.1,0,0.8,218.4,SW
0,0,1.3,233.5,SW
-1.5,0,0.6,336,NNW
-1.7,0,0.3,317.2,NW
-1.9,0,0.2,261.3,W
-2.4,0,0.3,346.2,NNW
-2.5,0,0.5,319.1,NW
-2.3,0,0.8,256.7,WSW
-2,0,0.8,236.5,WSW
-0.5,0,0.1,304,NW
0.9,0,0.5,229.6,SW
3.1,0,1.7,203.2,SSW
4.8,0,1.7,232.5,SW
7.2,0,1.4,192.5,SSW
9.3,0,1.2,157.5,SSE
10,0,1.3,171.2,S
9.6,0,1.4,254.6,WSW
8.6,0,1.2,246,WSW
6.6,0,0.6,332.1,NNW
5.5,0,1.3,348,NNW
3.9,0,0.6,88.5,E
3.3,0,0.8,1.7,N
3,0,1.1,262.2,W
2.7,0,1.2,262.4,W
2.3,0,0.5,301.3,WNW
2.5,0,1.1,242.9,WSW
2.2,0,0.3,263,W
2.5,0,0.6,284.8,WNW
2.3,0,0.8,331.3,NNW
2.2,0,1,13.2,NNE
2.7,0,0.8,257.2,WSW
2.3,0,0.9,273.1,W
2.4,0,1.3,350.6,N
3.5,0,1.4,19,NNE
3,1,1.5,249.1,WSW
1.7,8.5,0.9,354.9,N
3,11.5,1.1,239,WSW
3.4,12,1.5,2.2,N
3.6,12.5,1,201.4,SSW
4.3,12.5,3.7,301.4,WNW
5.2,12.5,1.4,272.7,W
5.3,12.5,2.6,304.6,NW
3.8,12.5,2.1,225.4,SW
4.6,12.5,2.2,92.8,E
4,12.5,3.2,252.4,WSW
3.4,12.5,4,254.5,WSW
3.2,12.5,3.7,231.1,SW
3,12.5,2.6,272.3,W
2.7,12.5,1.8,53.9,NE
2.4,0,3.6,359,N
2.2,0,1.1,334.9,NNW
2.4,0,3.2,257.8,WSW
1.7,0,3,274.6,W
1,0,1.4,43.4,NE
0.7,0,2.9,326.8,NNW
-0.5,0,2,84.7,E
-0.4,0,1.6,247.6,WSW
0.2,0,1.7,301.3,WNW
1.2,0,2.9,4.4,N
1.9,0,3.7,8,N
2.4,0,3.9,345.4,NNW
2.7,0,4.4,347.9,NNW
3.6,0,5.4,353.9,N
3.5,0,5.1,346.6,NNW
3.4,0,4.2,6.2,N
2.5,0,3.2,8.8,N
1.8,0,3,358.2,N
1.3,0,3.5,343,NNW
0.5,0,2.6,358.2,N
-0.1,0,2.2,302.8,WNW
-0.5,0,1.6,232.3,SW
-1.4,0,2.4,256.4,WSW
-1.5,0,2,251.7,WSW
-1.9,0,1.8,257.8,WSW
-1.5,0,2.2,244.3,WSW
-1.6,0,2.8,256.3,WSW
-0.6,0,2.5,274.2,W
-0.3,0,2.2,263.4,W
-0.8,0,1.3,250.1,WSW
-1.3,0,2.2,264.9,W
-0.6,0,1.3,254.4,WSW
0.2,0,1.8,224,SW
1.5,0,1,241.2,WSW
3.7,0,1.5,191,S
4.8,0,3.3,261,W
5.1,0,2.6,314.2,NW
5.3,0,2.8,332.9,NNW
4.2,0,2.4,280.8,W
4.2,0,2.4,318.3,NW
3.1,0,2.3,275,W
2.3,0,2.7,273.4,W
0.8,0,6.8,340.3,NNW
-0.6,0,6,344.3,NNW
-1.5,0,7.3,345.1,NNW
-2.5,0,2.7,357.4,N
-3.1,0,2.5,101.3,ESE
-3.6,0,1.6,111.7,ESE
-4,0,1.9,217.5,SW
-4.6,0,2.8,15.6,NNE
-4.9,0,2.1,15.7,NNE
-5.5,0,2.6,333.5,NNW
-5.6,0,3.3,351.9,N
-6.4,0,2.3,319.2,NW
-7.1,0,1.1,288.7,WNW
-6.6,0,0.7,162.5,SSE
-4.6,0,0.9,106.9,ESE
-2.9,0,1.7,312.7,NW
-2.2,0,3,333,NNW
-1.4,0,3.6,354.8,N
-0.3,0,3.1,8.2,N
0.3,0,3.4,11.3,NNE
0.6,0,4.3,342.1,NNW
0.8,0,3.2,356.5,N
-0.4,0,1.2,338.3,NNW
-1.1,0,1.9,242.1,WSW
-1.6,0,1.1,339.4,NNW
-2.3,0,0.9,348.8,N
-2.4,0,1.8,312.6,NW
-2.9,0,1.6,269.6,W
-3.6,0,1.1,297.7,WNW
-3.3,0,2.8,307.2,NW
-3.8,0,2.7,292.6,WNW
-3.5,0,1.8,321.3,NW
-3.6,0,3.1,266.3,W
-5,0,1.9,286.2,WNW
-3.8,0,3,307.3,NW
-3.3,0,2.7,331.5,NNW
-3.5,0,1.3,255.9,WSW
-3.4,0,1.4,267,W
-1.8,0,0.5,265.6,W
-0.7,0,1.5,253.2,WSW
0.8,0,2.3,333.4,NNW
1.8,0,4.3,334.9,NNW
2.6,0,4.3,323.3,NW
3.6,0,3.6,350,N
4.2,0,2.5,341.8,NNW
4.1,0,1.5,307.8,NW
2.8,0,0.7,272.2,W
2.4,0,1.6,267.2,W
2.5,0,3.9,280.4,W
1.8,0,2,277.3,W
0.7,0,1.5,266.3,W
0.4,0,2.4,268.8,W
-0.7,0,2,269.5,W
-0.6,0,1.1,251.6,WSW
0.5,0,1.1,247,WSW
0.7,0,1.4,257.2,WSW
1.3,0,1.2,231.7,SW
0.3,0,1.3,257,WSW
1,0,0.4,216.2,SW
2.2,0,1.5,260.2,W
1.7,0,1,252.1,WSW
1.4,0,0.7,238.8,WSW
2.9,0,1.4,237.9,WSW
4.9,0,1.1,245.8,WSW
7,0,1.6,266.2,W
8.2,0,3.2,324.1,NW
8.6,0,5.5,344.6,NNW
8.9,0,5.1,341.3,NNW
8.7,0,3.8,335.5,NNW
8.2,0,3.5,334.7,NNW
7.6,0,5.1,325.8,NW
7.1,0,4.4,348.5,NNW
6.8,0,4.1,348,NNW
5.9,0,2,333.8,NNW
4,0,1,330.2,NNW
3.8,0,1.4,340.7,NNW
4.3,0,2.1,329.3,NNW
3,0,0.9,45,NE
1.9,0,1.2,345,NNW
1.2,0,1.8,343.9,NNW
-0.4,0,1.4,339.3,NNW
0.1,0,0.9,233.4,SW
-0.8,0,0.3,303.2,WNW
0.3,0,1.2,237.5,WSW
-0.6,0,0.9,64.6,ENE
-0.1,0,1.6,209.3,SSW
0.5,0,1.2,253.9,WSW
2.1,0,1,91.8,E
3.9,0,0.8,122.7,ESE
4.8,0,1.6,270.1,W
6.8,0,1.4,123.9,SE
7.3,0,1.8,55.3,NE
7.6,0,0.6,75.8,ENE
7.6,0,0.5,259.8,W
7.1,0,1.3,312.6,NW
6.5,0,2,317,NW
5.9,0,1.7,299.8,WNW
5.7,0,0.2,162,SSE
5.5,0,0.7,307.9,NW
5.2,0,1.1,230.1,SW
4.6,0,1,300.4,WNW
4.4,0,1.6,231.8,SW
3.9,0,1.3,242.1,WSW
3.7,0,0.8,291.2,WNW
4,0,1.4,292.7,WNW
4.1,0,1.8,266,W
4.5,0,3.5,284.8,WNW
3.3,0,2.9,345.3,NNW
2,0,2.2,1.6,N
2.5,0,1.9,223.3,SW
2.6,0,4.2,271.9,W
3.4,0,3.7,271.8,W
4.4,0,3.3,268.7,W
4.8,0,4.3,305.4,NW
5.2,0,3.4,300.4,WNW
5.7,0,3.7,334.2,NNW
5.9,0,3.7,337,NNW
5.7,0,2.4,332.1,NNW
4.2,0,1.7,354.3,N
3.1,0,1.1,162,SSE
2.9,0,3.9,358,N
2.4,0,2.7,340.8,NNW
1,0,1.9,6.9,N
0.9,0,2.5,251.4,WSW
0.4,0,1.6,263.8,W
